question_id,answer,word_count,code_present,ext_ref_present,img_present,high_interaction,very_high_interaction
252862,f,20,f,f,f,f,f
252870,t,49,t,t,t,t,f
252871,t,24,f,t,f,f,f
252872,f,102,t,t,f,f,f
252875,f,302,t,t,f,t,f
252881,f,63,t,t,f,f,f
252895,f,276,t,f,f,f,f
252904,t,15,f,f,f,f,f
252907,t,77,t,t,t,f,f
252915,t,67,t,f,f,f,f
252924,t,117,t,t,f,f,f
252926,t,83,t,t,f,f,f
252932,f,141,f,f,f,f,f
252941,t,135,t,f,f,f,f
252942,t,30,f,t,f,f,f
252949,f,142,f,f,f,f,f
252952,f,74,f,t,t,f,f
252954,f,104,f,t,t,f,f
252954,f,104,f,t,t,f,f
252954,f,104,f,t,t,f,f
252981,t,34,f,t,f,f,f
253000,f,122,t,t,f,f,f
253004,t,21,f,f,f,f,f
253005,f,104,t,t,t,f,f
253009,t,81,t,t,f,f,f
253017,f,147,f,t,t,f,f
253020,t,106,f,t,f,f,f
253034,f,162,f,t,f,f,f
253034,f,162,f,t,f,f,f
253034,f,162,f,t,f,f,f
253049,t,54,t,f,f,f,f
253051,f,142,f,t,t,f,f
253056,f,74,f,t,t,f,f
253074,t,104,t,f,f,f,f
253083,t,281,t,t,t,f,f
253084,f,141,f,f,f,f,f
253087,f,67,t,f,f,f,f
253106,t,71,f,f,f,f,f
253108,t,303,t,t,f,f,f
253110,f,86,f,t,t,f,f
253138,t,42,t,f,f,f,f
253139,t,133,t,f,f,f,f
253140,f,237,t,f,f,f,f
253149,t,68,t,t,f,f,f
253158,t,79,f,t,f,f,f
253159,f,175,t,f,f,t,f
253161,f,54,f,f,f,f,f
253163,t,65,t,f,f,f,f
253164,f,176,t,f,f,f,f
253187,t,40,t,t,f,f,f
253192,t,53,t,t,t,f,f
253196,f,37,f,f,f,f,f
253199,t,58,t,t,f,f,f
253206,t,85,f,t,t,f,f
253207,f,86,f,t,t,f,f
253208,f,119,t,t,t,f,f
253213,t,80,f,f,f,f,f
253221,f,55,t,f,f,f,f
253226,t,45,f,f,f,f,f
253255,f,51,t,f,f,f,f
253261,f,93,t,t,t,f,f
253290,t,132,t,f,f,f,f
253296,f,35,f,f,f,f,f
253297,f,62,t,f,f,f,f
253299,f,105,t,f,f,f,f
253320,t,83,t,t,t,t,f
253321,t,29,f,f,f,f,f
253332,t,147,f,t,t,f,f
253335,t,29,f,t,f,f,f
253339,f,68,f,t,t,f,f
253341,f,47,f,f,f,f,f
253341,f,47,f,f,f,f,f
253343,f,42,f,t,t,f,f
253351,t,143,f,f,f,f,f
253368,f,142,t,f,f,f,f
253372,f,24,f,f,f,f,f
253374,t,37,f,t,f,f,f
253379,t,85,t,t,f,f,f
253387,t,67,t,t,t,t,f
253392,t,67,t,t,t,f,f
253393,t,63,f,f,f,f,f
253454,t,135,t,t,f,f,f
253475,f,172,t,t,t,f,t
253476,f,84,t,f,f,f,f
253478,t,130,f,t,f,f,f
253479,f,40,f,t,t,f,f
253479,f,40,f,t,t,f,f
253483,f,142,f,f,f,f,f
253495,t,65,f,t,t,f,f
253496,t,199,f,f,f,f,f
253500,f,106,f,t,t,f,f
253504,f,225,t,t,t,f,f
253516,f,94,t,f,f,f,f
253524,t,118,t,t,f,t,f
253525,f,320,f,t,t,f,f
253525,f,320,f,t,t,f,f
253526,f,70,t,f,f,f,f
253544,f,92,t,f,f,f,f
253571,t,68,t,f,f,f,f
253572,t,49,t,t,f,t,f
253576,t,48,t,f,f,f,f
253608,f,79,f,f,f,t,f
253608,f,79,f,f,f,t,f
253612,t,67,f,t,f,f,f
253630,f,92,t,f,f,f,f
253635,f,67,f,t,t,f,f
253636,f,88,f,f,f,f,f
253680,f,202,f,t,t,t,f
253682,t,155,t,f,f,f,f
253685,f,50,f,f,f,f,f
253688,f,43,f,f,f,f,f
253702,f,100,t,f,f,f,f
253703,t,139,t,t,f,f,f
253708,f,108,t,t,t,f,f
253709,t,73,f,t,f,f,f
253710,t,58,f,t,f,f,f
253724,t,32,f,t,f,f,f
253744,t,121,t,t,f,f,f
253775,t,24,t,f,f,f,f
253776,f,341,t,t,f,f,f
253778,f,60,t,f,f,f,f
253784,t,68,f,f,f,f,f
253789,t,146,f,t,t,f,f
253805,f,192,t,f,f,f,f
253812,t,159,f,f,f,f,f
253840,f,213,t,f,f,f,f
253856,f,105,t,f,f,f,f
253856,f,105,t,f,f,f,f
253864,f,83,t,f,f,f,f
253896,t,24,f,t,f,f,f
253908,t,15,t,f,f,f,f
253912,f,162,f,t,t,f,f
253912,f,162,f,t,t,f,f
253919,f,24,f,t,f,f,f
253930,t,53,t,t,f,f,f
253938,f,116,t,t,t,f,f
253944,t,31,f,t,f,f,f
253965,t,57,f,f,f,f,f
253971,t,58,f,t,t,f,f
253978,t,99,f,t,t,f,f
253984,t,31,t,f,f,f,f
253989,f,131,f,t,f,f,f
253989,f,131,f,t,f,f,f
253999,f,93,f,t,t,f,f
254001,t,184,t,t,f,f,f
254013,f,81,t,f,f,f,f
254016,t,82,t,t,f,f,f
254038,f,197,t,t,t,f,f
254042,t,16,t,f,f,f,f
254047,f,38,f,f,f,f,f
254053,f,241,f,f,f,f,f
254080,f,127,t,f,f,t,f
254084,t,80,f,t,t,f,f
254097,t,67,t,t,f,f,f
254139,f,124,t,f,f,f,f
254198,f,195,t,f,f,f,f
254225,f,151,t,t,f,f,f
254225,f,151,t,t,f,f,f
254227,t,65,t,t,t,f,f
254243,t,57,f,f,f,f,f
254246,t,68,f,f,f,f,f
254253,t,92,t,f,f,f,f
254254,f,54,t,t,f,f,f
254270,f,147,f,f,f,f,f
254270,f,147,f,f,f,f,f
254282,f,177,f,t,f,f,f
254282,f,177,f,t,f,f,f
254295,t,39,f,f,f,f,f
254300,f,35,f,t,t,f,f
254314,t,64,t,t,f,f,f
254322,t,52,f,f,f,f,f
254339,f,54,f,f,f,f,f
254363,t,116,t,f,f,f,f
254370,f,109,f,t,t,f,f
254385,t,91,f,t,f,f,f
254387,f,34,f,f,f,f,f
254387,f,34,f,f,f,f,f
254413,f,195,t,t,t,f,f
254413,f,195,t,t,t,f,f
254427,t,29,f,f,f,f,f
254437,f,60,f,f,f,t,f
254454,t,96,f,t,t,f,f
254458,f,37,f,f,f,f,f
254474,t,43,f,t,t,f,f
254480,f,77,f,t,t,f,f
254508,t,16,f,f,f,f,f
254515,f,91,t,t,f,f,f
254517,t,13,f,t,f,f,f
254536,f,100,t,f,f,f,f
254542,t,217,f,t,t,f,f
254548,f,331,t,t,f,f,f
254551,f,136,t,t,f,f,f
254554,f,167,f,t,t,f,f
254563,t,126,f,f,f,f,f
254570,f,141,t,t,f,t,f
254589,f,75,t,f,f,f,f
254590,f,50,t,f,f,t,f
254600,t,26,t,f,f,f,f
254620,f,29,f,t,f,f,f
254627,f,320,t,t,t,t,f
254640,t,26,f,t,t,f,f
254646,t,165,f,t,f,f,f
254679,t,32,t,t,f,f,f
254680,t,212,t,f,f,t,f
254707,f,,f,f,f,f,f
254737,f,112,t,f,f,f,f
254739,t,42,t,t,f,f,f
254752,t,100,t,f,f,f,f
254761,t,25,t,f,f,f,f
254779,f,179,t,t,f,f,f
254784,t,316,t,f,f,f,f
254785,t,45,t,f,f,f,f
254802,t,239,t,t,f,f,f
254819,f,76,f,f,f,f,f
254845,t,96,f,f,t,f,f
254864,f,85,f,f,f,f,f
254871,f,128,f,t,t,t,f
254889,t,225,t,t,t,f,f
254894,t,170,t,f,f,f,f
254897,t,70,f,t,f,f,f
254903,f,78,f,t,t,f,f
254903,f,78,f,t,t,f,f
254903,f,78,f,t,t,f,f
254905,f,138,t,f,f,f,f
254928,f,105,f,t,t,f,f
254937,f,151,t,t,f,f,f
254947,t,49,t,t,f,f,f
254950,f,94,f,f,f,t,f
254952,f,134,t,f,f,f,f
254954,t,70,f,t,f,f,f
254967,f,80,f,f,f,f,f
254977,f,29,f,f,f,f,f
254977,f,29,f,f,f,f,f
254979,t,378,t,t,t,f,f
254998,t,175,f,t,f,f,f
255000,f,87,f,f,f,f,f
255004,t,62,f,t,f,f,f
255013,t,49,t,f,f,f,f
255026,t,110,t,t,t,f,f
255027,t,305,t,t,f,f,f
255029,t,90,t,f,f,f,f
255043,f,79,f,t,t,f,f
255055,t,476,t,t,t,t,f
255062,t,119,t,t,f,f,f
255069,t,29,f,f,f,f,f
255071,t,29,f,t,f,f,f
255072,f,50,f,t,t,f,f
255092,f,112,f,f,f,f,f
255092,f,112,f,f,f,f,f
255092,f,112,f,f,f,f,f
255113,t,70,t,f,f,f,f
255120,f,60,f,t,f,f,f
255122,f,115,f,t,t,f,f
255125,f,101,f,f,f,f,f
255129,t,48,f,f,f,f,f
255144,f,82,f,f,f,t,f
255147,t,75,t,f,f,f,f
255150,f,199,t,t,f,f,f
255152,f,55,f,t,t,t,f
255153,f,111,t,t,f,f,f
255162,f,75,f,f,f,f,f
255164,t,41,f,t,f,f,f
255168,t,205,t,t,f,t,f
255184,f,101,t,f,f,f,f
255187,t,42,t,f,f,f,f
255195,f,52,f,f,f,f,f
255197,t,12,t,f,f,f,f
255203,t,96,t,t,t,f,f
255205,f,306,f,t,t,f,f
255205,f,306,f,t,t,f,f
255227,t,26,f,f,f,f,f
255237,t,37,t,f,f,f,f
255249,f,18,f,f,f,f,f
255258,f,53,f,f,f,f,f
255258,f,53,f,f,f,f,f
255260,t,72,t,f,f,f,f
255262,t,53,f,t,f,f,f
255270,t,23,f,f,f,f,f
255272,t,26,t,f,f,f,f
255273,t,84,t,t,t,f,f
255278,t,50,t,t,f,f,f
255305,t,108,t,f,f,f,f
255337,t,82,f,t,f,f,f
255352,t,57,f,f,f,f,f
255359,t,56,t,f,f,f,f
255361,t,148,t,t,f,f,f
255363,f,31,f,f,f,f,f
255364,f,73,f,f,f,f,f
255377,t,29,f,t,f,f,f
255385,f,148,t,f,f,t,f
255387,f,54,f,t,f,f,f
255401,t,32,f,f,f,f,f
255412,f,54,f,t,t,f,f
255417,t,93,f,t,t,f,f
255422,t,62,f,t,t,f,f
255443,t,135,f,t,t,f,f
255446,f,55,f,t,f,f,f
255451,t,38,f,f,f,f,f
255461,f,25,f,f,f,f,f
255463,f,205,f,t,f,f,f
255473,t,15,f,f,f,f,f
255503,f,61,f,t,f,f,f
255506,f,98,t,t,t,f,f
255511,t,117,f,t,f,f,f
255522,f,129,f,t,f,f,f
255522,f,129,f,t,f,f,f
255522,f,129,f,t,f,f,f
255522,f,129,f,t,f,f,f
255528,f,238,t,f,f,f,f
255539,t,364,t,t,f,f,f
255543,t,24,f,t,t,t,f
255545,f,126,t,t,t,f,f
255604,t,43,t,t,f,f,f
255629,f,54,f,t,f,f,f
255638,t,192,t,f,f,t,f
255641,t,46,t,t,f,f,f
255643,t,40,t,f,f,f,f
255662,f,121,f,f,f,f,f
255662,f,121,f,f,f,f,f
255667,f,47,f,f,f,f,f
255682,t,20,f,f,f,f,f
255693,f,84,t,f,f,f,f
255694,f,102,t,f,f,f,f
255697,f,217,t,f,f,t,f
255697,f,217,t,f,f,t,f
255701,t,158,t,t,f,f,f
255711,f,327,t,f,f,f,f
255715,f,73,f,t,t,f,f
255724,f,72,f,t,f,f,f
255756,t,58,f,t,t,f,f
255766,t,157,t,t,t,f,f
255777,f,130,t,f,f,f,f
255777,f,130,t,f,f,f,f
255810,f,34,f,f,f,f,f
255811,t,36,f,t,f,t,f
255813,t,150,f,t,f,f,f
255848,t,4,t,t,f,f,f
255853,t,97,f,t,t,f,f
255863,f,73,t,f,f,f,f
255888,t,44,f,f,f,t,f
255897,t,89,t,f,f,f,f
255915,t,62,t,f,f,f,f
255916,f,55,t,f,f,f,f
255930,f,89,t,f,f,f,f
255933,f,786,t,f,f,f,f
255969,f,259,f,f,f,t,f
255978,f,108,t,t,t,f,f
255981,t,74,f,t,f,f,f
255991,t,30,t,f,f,f,f
255995,t,67,t,t,f,f,f
256000,f,37,f,f,f,f,f
256011,t,207,f,f,f,f,f
256036,f,61,f,f,f,f,f
256045,f,126,t,t,t,f,f
256049,f,87,f,t,t,f,f
256052,f,198,t,f,f,f,f
256081,f,181,t,f,f,f,f
256094,t,64,f,f,f,f,f
256104,t,52,f,f,f,f,f
256108,t,56,t,t,f,f,f
256116,f,29,f,t,t,f,f
256116,f,29,f,t,t,f,f
256116,f,29,f,t,t,f,f
256116,f,29,f,t,t,f,f
256127,f,188,f,t,t,f,f
256127,f,188,f,t,t,f,f
256128,t,81,f,f,f,f,f
256147,f,53,f,f,f,f,f
256168,t,27,f,f,f,f,f
256170,f,111,t,f,f,f,f
256176,f,78,f,t,t,t,f
256176,f,78,f,t,t,t,f
256177,f,121,t,t,f,f,f
256203,f,267,f,t,t,f,f
256203,f,267,f,t,t,f,f
256203,f,267,f,t,t,f,f
256216,t,105,f,t,f,f,f
256221,t,121,t,t,f,t,f
256229,t,148,f,f,f,f,f
256236,f,176,f,t,t,f,f
256236,f,176,f,t,t,f,f
256239,t,35,f,f,f,f,f
256244,f,170,t,t,f,f,f
256244,f,170,t,t,f,f,f
256273,f,136,f,t,f,f,f
256274,t,71,f,t,f,f,f
256275,f,96,f,f,f,f,f
256289,f,133,f,t,t,f,f
256297,f,32,f,f,f,f,f
256310,f,96,f,f,f,f,f
256311,f,102,f,t,t,f,f
256330,f,53,f,t,t,f,f
256330,f,53,f,t,t,f,f
256330,f,53,f,t,t,f,f
256348,f,293,t,t,t,f,f
256350,f,509,t,f,f,f,f
256359,f,85,t,t,t,f,f
256376,f,91,t,f,f,f,f
256376,f,91,t,f,f,f,f
256401,f,90,f,t,t,f,f
256407,t,37,t,t,f,f,f
256409,t,61,f,f,f,f,f
256412,t,86,f,t,t,f,f
256416,f,87,t,t,t,t,f
256416,f,87,t,t,t,t,f
256428,t,60,f,t,f,f,f
256437,f,89,f,t,t,f,f
256437,f,89,f,t,t,f,f
256442,t,79,f,t,f,f,f
256449,t,210,t,t,t,f,f
256460,t,119,t,t,f,f,f
256461,t,100,f,t,f,f,f
256470,t,14,f,t,f,f,f
256480,t,95,t,f,f,f,f
256485,t,189,t,t,f,t,f
256489,f,149,t,f,f,f,f
256489,f,149,t,f,f,f,f
256489,f,149,t,f,f,f,f
256501,f,129,f,t,t,t,f
256511,t,45,f,t,t,f,f
256518,f,13,f,f,f,f,f
256520,t,17,t,f,f,f,f
256527,f,45,t,f,f,f,f
256528,t,42,t,t,f,f,f
256535,f,352,t,t,t,t,f
256540,f,221,t,f,f,f,f
256541,t,30,f,f,f,f,f
256546,f,57,f,f,f,f,f
256546,f,57,f,f,f,f,f
256603,t,185,f,f,f,f,f
256611,f,142,f,t,t,f,f
256635,t,30,t,t,f,f,f
256643,t,153,f,f,f,f,f
256648,f,187,t,f,f,f,f
256649,t,108,t,t,t,t,f
256652,t,53,t,f,f,f,f
256658,t,28,f,f,f,f,f
256660,f,180,t,f,f,f,f
256662,f,84,t,t,t,f,f
256662,f,84,t,t,t,f,f
256662,f,84,t,t,t,f,f
256669,t,167,f,t,t,f,f
256672,f,52,f,f,f,f,f
256672,f,52,f,f,f,f,f
256674,f,63,f,f,f,f,f
256675,f,123,f,f,f,f,f
256677,t,13,f,f,f,f,f
256697,t,835,t,t,t,f,f
256701,f,34,t,f,f,f,f
256708,t,24,t,f,f,f,f
256714,t,61,f,f,f,f,f
256717,f,124,f,t,f,f,f
256728,t,65,t,f,f,f,f
256738,f,322,t,t,t,f,f
256760,t,108,t,f,f,f,t
256764,t,39,f,f,f,f,f
256775,t,71,f,t,f,f,f
256777,t,94,f,f,f,t,f
256782,t,94,f,f,f,f,f
256784,t,105,f,t,f,f,f
256795,f,203,f,t,t,f,f
256806,t,120,f,t,f,f,f
256815,f,68,f,f,f,f,f
256821,t,133,t,t,f,f,f
256845,t,131,t,f,f,f,f
256850,t,576,f,f,f,f,f
256871,t,31,t,t,t,f,f
256872,t,19,f,t,f,t,f
256876,f,224,t,t,f,f,f
256902,t,9,t,t,f,f,f
256917,f,238,t,f,f,t,f
256918,f,127,f,t,f,f,f
256955,f,132,t,t,t,f,f
256955,f,132,t,t,t,f,f
256960,f,38,f,f,f,f,f
256968,f,55,f,f,f,t,f
256990,t,255,f,f,f,f,f
256992,t,59,f,f,f,f,f
256999,t,377,t,t,t,f,f
257009,f,152,t,t,f,f,f
257026,t,33,f,t,f,f,f
257037,f,70,f,t,f,f,f
257038,t,48,t,f,f,f,f
257057,f,43,f,f,f,f,f
257073,f,186,f,t,t,f,f
257077,f,146,t,f,f,f,f
257078,t,95,f,t,f,f,f
257103,t,31,t,f,f,f,f
257107,t,57,f,t,f,f,f
257113,f,56,f,f,f,f,f
257116,f,49,t,f,f,f,f
257124,f,277,t,t,t,f,f
257129,t,40,f,f,f,f,f
257138,f,191,f,t,t,f,f
257138,f,191,f,t,t,f,f
257140,t,86,f,t,f,f,f
257159,f,129,t,f,f,t,f
257182,f,82,f,t,t,f,f
257183,f,67,f,f,f,f,f
257183,f,67,f,f,f,f,f
257188,t,34,t,f,f,f,f
257194,t,51,f,t,f,f,f
257205,f,73,f,t,t,f,f
257205,f,73,f,t,t,f,f
257217,t,92,f,t,f,f,f
257235,t,20,f,f,f,f,f
257243,f,240,f,t,t,f,f
257243,f,240,f,t,t,f,f
257252,f,63,f,t,t,f,f
257253,t,45,f,t,f,f,f
257256,f,110,f,f,f,f,f
257257,f,154,t,f,f,f,f
257257,f,154,t,f,f,f,f
257264,t,68,f,f,f,f,f
257276,f,90,t,f,f,f,f
257284,f,148,t,f,f,f,f
257356,t,71,t,t,f,f,f
257370,t,46,f,t,f,f,f
257408,t,145,t,f,f,f,f
257410,t,44,f,t,f,f,f
257444,f,44,f,t,f,f,f
257449,f,112,t,t,f,t,f
257452,t,16,t,f,f,f,f
257462,t,77,t,f,f,f,f
257475,t,44,t,f,f,f,f
257481,f,243,t,t,t,f,f
257488,t,95,t,f,f,f,f
257490,f,121,t,t,t,f,f
257493,t,54,t,t,f,f,f
257495,t,126,f,t,f,f,f
257496,t,125,t,f,f,f,f
257511,t,358,t,f,f,f,f
257524,t,131,t,t,f,f,f
257541,f,219,f,t,t,f,f
257543,t,20,f,f,f,f,f
257547,f,315,t,f,f,t,f
257549,f,100,f,f,f,t,f
257552,t,64,t,f,f,f,f
257568,t,19,t,t,f,f,f
257576,f,113,t,f,f,f,f
257587,t,216,t,t,f,f,f
257615,t,60,f,t,t,f,f
257617,t,66,t,f,f,f,f
257621,t,134,t,t,t,t,f
257626,t,79,f,t,f,f,f
257631,t,82,f,t,f,f,f
257651,f,123,f,f,f,f,f
257653,t,13,f,f,f,f,f
257684,t,167,f,t,t,f,f
257691,t,77,t,t,t,f,f
257694,f,293,t,t,f,f,f
257701,t,15,f,t,f,f,f
257703,t,57,t,t,f,f,f
257708,t,105,t,t,f,f,f
257711,f,59,t,f,f,f,f
257713,f,157,f,t,t,t,f
257713,f,157,f,t,t,t,f
257722,f,123,t,f,f,f,f
257743,t,66,f,f,f,f,f
257747,t,31,f,t,f,f,f
257760,t,28,f,f,f,f,f
257765,f,112,t,t,f,f,f
257784,t,99,t,t,t,f,f
257792,t,54,t,t,f,f,f
257795,t,77,t,t,f,f,f
257805,t,90,f,t,t,f,f
257814,t,104,t,t,t,f,f
257816,f,69,f,f,f,f,f
257823,f,37,f,t,t,f,f
257823,f,37,f,t,t,f,f
257823,f,37,f,t,t,f,f
257839,t,36,f,f,f,f,f
257854,f,50,t,f,f,f,f
257858,f,106,f,t,t,t,f
257868,f,37,f,f,f,f,f
257879,t,52,f,t,t,f,f
257908,t,204,t,f,f,f,f
257914,f,44,f,t,f,f,f
257915,f,99,t,t,t,f,f
257923,f,49,f,f,f,f,f
257931,f,168,t,f,f,f,f
257940,f,60,f,f,f,f,f
257971,t,91,f,t,f,f,f
257975,f,230,t,f,f,f,f
257980,t,91,f,t,t,f,f
257983,t,41,t,f,f,f,f
257986,t,104,t,f,f,f,f
257992,t,76,t,f,f,f,f
257997,f,65,t,f,f,f,f
257997,f,65,t,f,f,f,f
258007,f,141,f,t,f,f,f
258007,f,141,f,t,f,f,f
258013,f,25,t,f,f,f,f
258017,f,24,f,f,f,f,f
258028,t,53,t,t,f,f,f
258032,t,44,t,t,f,f,f
258055,f,57,f,f,f,f,f
258056,t,45,t,f,f,f,f
258058,t,102,t,t,f,f,f
258082,t,415,f,t,f,f,f
258088,f,64,f,t,t,f,f
258088,f,64,f,t,t,f,f
258123,t,139,t,t,f,f,f
258133,f,139,t,f,f,f,f
258153,t,16,f,t,f,f,f
258157,f,96,f,t,f,f,f
258164,f,,f,f,f,f,f
258173,t,59,f,f,f,f,f
258174,t,50,t,f,f,f,f
258175,t,75,f,t,t,f,f
258184,f,181,f,t,t,f,t
258208,t,39,t,f,f,f,f
258210,f,68,t,f,f,f,f
258223,f,120,f,t,t,f,f
258237,f,51,f,t,f,f,f
258274,f,83,f,t,t,f,f
258276,f,41,f,t,f,f,f
258281,f,132,t,t,t,t,f
258282,t,41,f,f,f,f,f
258289,f,309,t,f,f,f,f
258293,f,60,f,f,f,f,f
258293,f,60,f,f,f,f,f
258301,f,48,f,f,f,t,f
258312,t,205,f,t,t,f,f
258329,f,90,f,t,t,f,f
258332,f,49,f,f,f,f,f
258350,f,62,f,f,f,f,f
258350,f,62,f,f,f,f,f
258355,f,261,f,t,t,t,f
258355,f,261,f,t,t,t,f
258376,t,225,t,t,f,f,f
258399,t,38,f,f,f,f,f
258408,t,117,t,f,f,f,f
258411,f,216,t,t,t,f,f
258415,t,59,f,t,f,f,f
258418,t,59,t,t,t,f,f
258422,f,170,f,t,f,f,f
258426,t,55,t,t,f,f,f
258437,f,156,f,f,f,f,f
258441,f,83,f,t,f,f,f
258442,t,213,t,t,f,f,f
258444,t,85,f,t,t,f,f
258446,f,61,f,f,f,f,f
258455,t,63,t,t,f,f,f
258467,f,139,f,f,f,f,f
258478,t,380,t,t,t,f,f
258479,f,58,f,t,f,f,f
258489,f,112,f,f,f,f,f
258489,f,112,f,f,f,f,f
258512,f,780,t,t,t,f,f
258530,t,180,f,t,f,t,f
258555,t,75,t,t,f,f,f
258557,f,56,t,f,f,f,f
258557,f,56,t,f,f,f,f
258557,f,56,t,f,f,f,f
258558,t,20,f,f,f,f,f
258570,t,30,t,f,t,f,f
258584,t,92,f,t,f,f,f
258594,t,45,t,f,f,f,f
258603,f,87,f,f,f,f,f
258606,f,260,t,f,f,f,f
258619,t,104,t,t,f,f,f
258628,f,98,t,t,f,t,f
258628,f,98,t,t,f,t,f
258639,t,64,t,f,f,f,f
258649,t,246,t,t,t,f,f
258650,t,95,t,t,f,f,f
258667,f,48,f,t,t,f,f
258673,t,122,t,t,f,f,f
258678,t,77,t,f,f,f,f
258684,f,114,f,t,t,f,f
258698,t,179,t,f,f,f,f
258707,f,68,t,f,f,f,f
258717,t,39,f,t,f,f,f
258724,f,134,f,t,t,f,f
258724,f,134,f,t,t,f,f
258731,t,77,f,f,f,f,f
258741,t,21,f,f,f,f,f
258743,t,32,f,t,t,f,f
258747,f,100,f,t,t,f,f
258767,t,178,f,t,f,f,f
258772,f,56,t,t,t,f,f
258777,f,41,t,f,f,f,f
258782,f,117,t,t,f,f,f
258782,f,117,t,t,f,f,f
258825,f,285,t,f,f,t,f
258832,f,77,f,t,t,t,f
258853,f,143,f,t,t,f,f
258858,t,144,t,f,f,f,f
258864,f,176,t,t,t,f,f
258869,f,60,f,f,f,f,f
258872,t,34,t,t,f,f,f
258874,f,104,t,t,t,f,f
258877,t,29,t,t,f,f,f
258892,f,42,f,t,t,f,f
258910,f,92,t,f,f,f,f
258910,f,92,t,f,f,f,f
258910,f,92,t,f,f,f,f
258915,f,185,f,t,f,f,f
258915,f,185,f,t,f,f,f
258922,t,37,f,f,f,f,f
258926,t,44,f,f,f,f,f
258930,t,121,f,t,t,f,f
258934,f,514,f,t,t,f,f
258938,f,181,f,f,f,f,f
258949,t,166,f,t,f,f,f
258975,t,79,f,t,t,f,f
258977,t,89,t,t,f,t,f
258979,t,327,t,t,f,f,f
258981,t,51,t,f,f,f,f
258982,t,233,t,f,f,f,f
258988,t,81,t,t,f,f,f
258997,t,92,t,f,f,f,f
259006,f,56,f,t,f,f,f
259007,t,45,f,t,f,f,f
259018,t,63,t,t,f,t,f
259019,f,165,t,t,f,f,f
259027,f,283,t,t,f,t,f
259031,f,410,t,f,f,t,f
259036,f,83,f,f,f,f,f
259052,f,120,t,f,f,f,f
259060,f,82,f,f,f,f,f
259062,f,136,t,f,f,t,f
259069,f,231,f,t,f,f,f
259070,t,99,t,f,f,f,f
259072,f,126,t,t,t,f,f
259072,f,126,t,t,t,f,f
259072,f,126,t,t,t,f,f
259099,f,97,f,t,t,f,f
259151,t,147,t,t,f,f,f
259156,f,117,f,f,f,f,f
259158,t,104,f,t,f,f,f
259178,t,95,t,f,f,f,f
259198,f,119,f,f,f,f,f
259215,t,28,t,t,f,f,f
259241,f,312,t,t,t,f,f
259256,f,128,t,t,f,f,f
259277,f,49,f,f,f,f,f
259277,f,49,f,f,f,f,f
259302,t,106,f,t,t,f,t
259345,f,209,t,t,t,f,f
259365,t,33,t,f,f,f,f
259395,f,106,t,f,f,f,f
259396,t,33,f,t,t,f,f
259400,t,68,t,t,f,t,f
259418,f,58,t,f,f,f,f
259446,f,60,t,f,f,f,f
259463,t,86,f,t,f,f,f
259472,f,188,t,t,t,f,f
259492,t,83,f,f,f,f,f
259502,f,97,f,t,t,f,f
259502,f,97,f,t,t,f,f
259510,t,233,t,f,f,f,f
259517,t,133,f,t,t,f,f
259521,f,258,t,t,t,f,f
259521,f,258,t,t,t,f,f
259521,f,258,t,t,t,f,f
259531,t,29,f,t,f,f,f
259537,t,174,t,t,t,t,f
259538,t,135,t,t,f,f,f
259544,f,86,f,f,f,t,f
259560,t,38,f,f,f,t,f
259572,f,113,f,f,f,f,f
259572,f,113,f,f,f,f,f
259600,f,271,t,t,f,t,f
259601,t,39,t,f,f,f,f
259602,f,143,t,f,f,f,f
259617,f,71,f,f,f,f,f
259621,f,162,f,t,f,f,f
259625,t,77,f,t,f,f,f
259633,t,123,t,t,t,f,f
259638,t,66,t,t,f,f,f
259656,f,51,f,f,f,f,f
259662,f,128,t,t,t,f,f
259669,t,141,t,t,f,f,f
259671,f,93,f,t,f,f,f
259672,t,68,f,f,f,f,f
259693,f,136,f,t,t,f,f
259693,f,136,f,t,t,f,f
259707,t,188,t,t,f,f,f
259723,f,196,f,t,t,f,f
259733,f,288,t,t,t,f,f
259733,f,288,t,t,t,f,f
259736,f,33,f,f,f,t,f
259741,t,22,t,f,f,f,f
259755,f,144,f,t,f,f,f
259760,t,55,f,t,f,f,f
259785,f,104,f,t,t,f,f
259794,t,189,f,f,f,f,f
259795,f,46,f,f,f,f,f
259801,t,279,f,t,t,f,f
259802,f,77,t,f,f,f,f
259809,t,68,t,t,f,f,f
259811,f,212,f,f,f,f,f
259852,t,68,f,t,t,f,f
259858,f,161,f,f,f,f,f
259885,t,131,f,t,f,f,f
259891,t,82,t,t,t,f,f
259917,f,174,f,t,f,f,f
259920,f,104,f,f,f,f,f
259921,t,232,t,f,f,f,f
259922,f,141,t,t,t,f,f
259922,f,141,t,t,t,f,f
259934,t,266,f,f,f,f,f
259936,t,61,t,f,f,f,f
259939,t,39,t,t,f,f,f
259941,t,69,f,t,f,f,f
259945,t,28,f,t,f,f,f
259950,t,41,t,f,f,f,f
259961,f,76,f,f,f,f,f
259961,f,76,f,f,f,f,f
259968,t,61,f,f,f,f,f
259971,t,35,t,f,f,f,f
259983,t,58,t,t,f,f,f
259990,t,53,f,f,f,f,f
259992,t,67,f,f,f,f,f
260001,t,136,f,f,f,f,f
260007,t,179,t,t,t,f,f
260008,t,62,t,t,f,f,f
260012,t,138,f,f,f,f,f
260018,t,121,t,f,f,t,f
